id|old_id|taxon_id|metadata_id|field_collected_data|data_public_access|filename|username|source|provider_institute_id|provider_name|institute_id|institute_name|is_expert|collection|source_url|botrecat|availability|image|final_image|unique_number|barcode|vno_1|vno_2|voucher_id|x1_family|x1_genus|x1_sp1|x1_author1|x1_rank1|x1_sp2|x1_author2|x1_rank2|x1_sp3|x1_author3|x1_detby|x1_detdate|x1_detdd|x1_detmm|x1_detyy|x1_detstat|x2_family|x2_genus|x2_sp1|x2_author1|x2_rank1|x2_sp2|x2_author2|x2_rank2|x2_sp3|x2_author3|x2_detby|x2_detdate|x2_detdd|x2_detmm|x2_detyy|x2_detstat|x3_family|x3_genus|x3_sp1|x3_author1|x3_rank1|x3_sp2|x3_author2|x3_rank2|x3_sp3|x3_author3|x3_detby|x3_detdate|x3_detdd|x3_detmm|x3_detyy|x3_detstat|is_hybrid|hybrid_memo|tnrs_overall_score|tnrs_source|tnrs_x1_family|tnrs_final_taxon|tnrs_author1|taxon_final|f_x1_genus|f_x1_sp1|f_x1_rank1|f_x1_sp2|f_x1_rank2|f_x1_sp3|annotated_specimen|type|type_memo|collector|addcoll|collnumber|prefix|number|suffix|colldate|colldd|collmm|collyy|final_country|country|iso|final_iso2|adm1|adm2|adm3|adm4|local_area|locality|coord|lat_deg|lat_min|lat_sec|ns|final_ns|latitude|long_deg|long_min|long_sec|ew|final_ew|longitude|llorig|lldatum|georef_history_id|latitude_georef|longitude_georef|distance_georef|georef_flag|alt|final_alt|alt_max|final_alt_max|cult_stat|final_cult_stat|origin_stat|final_origin_stat|soil|slope|aspect|habitat_txt|plant_desc|frequency|fl_code|fr_code|inflo_graminea|vernacular|language|uses|dups|notes|comments|timestamp|coord_check_old|citation|final_lat|final_lon|coord_source|taxstand_family|taxstand_genus|taxstand_sp1|taxstand_sp2|taxstand_author1|taxstand_final_taxon|temp_id|grin_final_taxon|x1_taxon|gbif_genus|gbif_species|collection_code|gbif_references|datasetKey|gbif_rank|origin_stat_inv|iso2|taxon_source|f_x1_family|quality_row|visibility
"121589"|"17951"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI055633"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Laos"|"Lao People''s Democratic Republic"|"LAO"|"LA"|"SAVANNAKHET"|||||"SONGKHONE, BAN LAHANAM"||"16"|"16"|"18"|"N"|"N"|"16.27166667"|"105"|"16"|"131"|"E"|"E"|"105.3030556"||||"16.271082"|"105.266728"|"3036"|"0"|"131"||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"16.27166667"|"105.3030556"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121590"|"50772"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI055627"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Laos"|"Lao People''s Democratic Republic"|"LAO"|"LA"|"SAVANNAKHET"|||||"SONGKHONE, BAN LAHANAM, 9 KM"||"16"|"16"|"18"|"N"|"N"|"16.27166667"|"105"|"16"|"131"|"E"|"E"|"105.3030556"||||"16.271082"|"105.266728"|"3036"|"0"|"131"||||"Traditional cultivar / Landrace"|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"16.27166667"|"105.3030556"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121592"|"50818"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI055766"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Laos"|"Lao People''s Democratic Republic"|"LAO"|"LA"|"SAVANNAKHET"|||||"SEPHONE, BAN SETEUAM"||"16"|"36"|"244"|"N"|"N"|"16.66777778"|"106"|"25"|"242"|"E"|"E"|"106.4838889"||||"14.003937"|"105.956633"|"3036"|"0"|"232"||||"Traditional cultivar / Landrace"|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"16.66777778"|"106.4838889"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121594"|"49948"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI039821"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Philippines"|"Philippines"|"PHL"|"PH"|"LA UNION"|||||"BALAOAN, BULBULALA"||"16"|"49"||"N"|"N"|"16.81666667"|"120"|"25"||"E"|"E"|"120.4166667"||||"16.8159"|"120.4201"|"3036"|"0"|""||||"Old cultivar"|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"16.81666667"|"120.4166667"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121595"|"17950"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI055741"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Laos"|"Lao People''s Democratic Republic"|"LAO"|"LA"|"SAVANNAKHET"|||||"SEPHONE, PHONEMOUANG"||"16"|"42"|"536"|"N"|"N"|"16.84888889"|"106"|"11"|"823"|"E"|"E"|"106.4119444"|||||||"0"|"209"||||""|||"native"|||||||||||||||"Coordinates do not match to country in source data"|"2016-04-15 21:41:31"||"AVRDC,2012"|"16.84888889"|"106.4119444"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121596"|"49946"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI041260"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Philippines"|"Philippines"|"PHL"|"PH"|"LA UNION"|||||"SUDIPEN, ILOCANO"||"16"|"54"||"N"|"N"|"16.9"|"120"|"28"||"E"|"E"|"120.4666667"||||"16.85"|"120.5"|"301"|"0"|""||||"Old cultivar"|||"native"|||||||||||||||"Coordinates do not match to country in source data"|"2016-04-15 21:41:31"||"AVRDC,2012"|"16.9"|"120.4666667"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121597"|"49940"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"G"|"Bioversity"||||||||"1"|||"VI034670"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Philippines"|"Philippines"|"PHL"|"PH"|"LA UNION"|||||"SUDIPEN, ILOCANO"||"16"|"54"||"N"|"N"|"16.9"|"120"|"28"||"E"|"E"|"120.4666667"||||"16.85"|"120.5"|"301"|"0"|""||||"Old cultivar"|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"16.9"|"120.4666667"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121598"|"49949"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI041206"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Philippines"|"Philippines"|"PHL"|"PH"|"ILOCOS SUR"|||||"CANDON"||"17"|"8"||"N"|"N"|"17.13333333"|"120"|"27"||"E"|"E"|"120.45"||||"17.19405"|"120.446577"|"3036"|"0"|""||||"Old cultivar"|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"17.13333333"|"120.45"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121599"|"49941"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"G"|"Bioversity"||||||||"1"|||"VI034686"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Philippines"|"Philippines"|"PHL"|"PH"|"ILOCOS SUR"|||||"CANTON"||"17"|"8"||"N"|"N"|"17.13333333"|"120"|"27"||"E"|"E"|"120.45"||||"14.457793"|"121.007044"|"301"|"0"|""||||"Old cultivar"|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"17.13333333"|"120.45"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121600"|"50825"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI051076"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Philippines"|"Philippines"|"PHL"|"PH"|"ILOCOS NORTE"|||||"PINILI, TARTARABANG"||"17"|"56"|"15.4"|"N"|"N"|"17.93761111"|"120"|"31"|"27"|"E"|"E"|"120.5241667"||||"17.9431"|"120.5324"|"3036"|"0"|"50"||||"Traditional cultivar / Landrace"|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"17.93761111"|"120.5241667"|"original"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121727"|"17817"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI044515"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Pakistan"|"Pakistan"|"PAK"|"PK"|""|||||""|||||""||||||""||||||||"2198.41"|"0"|""||||""|||"native"|||||||||||||||"Point in the country centroid"|"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121728"|"17826"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI044516"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Pakistan"|"Pakistan"|"PAK"|"PK"|""|||||""|||||""||||||""||||||||"2198.41"|"0"|""||||""|||"native"|||||||||||||||"Point in the country centroid"|"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121729"|"17844"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI043256"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Indonesia"|"Indonesia"|"IDN"|"ID"|""|||||""|||||""||||||""|||||||||"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121730"|"17845"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI043257"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Indonesia"|"Indonesia"|"IDN"|"ID"|""|||||""|||||""||||||""|||||||||"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121731"|"17877"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI043292"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Indonesia"|"Indonesia"|"IDN"|"ID"|""|||||""|||||""||||||""|||||||||"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121732"|"17888"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI043291"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Indonesia"|"Indonesia"|"IDN"|"ID"|""|||||""|||||""||||||""|||||||||"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121733"|"17889"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI043290"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Indonesia"|"Indonesia"|"IDN"|"ID"|""|||||""|||||""||||||""|||||||||"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121734"|"17891"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI041441"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Philippines"|"Philippines"|"PHL"|"PH"|""|||||""|||||""||||||""||||||||"2501.2"|"0"|""||||""|||"native"|||||||||||||||"Point in the water"|"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121735"|"17894"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI046479"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Thailand"|"Thailand"|"THA"|"TH"|"YALA"|||||"MUANG, SATINGNOK"|||||""||||||""||||||||"146.809"|"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121736"|"17895"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI046480"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Thailand"|"Thailand"|"THA"|"TH"|"KRABI"|||||"MUANG"|||||""||||||""||||||||"0.502925"|"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121737"|"17896"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI046481"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Thailand"|"Thailand"|"THA"|"TH"|"CHUMPHON"|||||"MUANG"|||||""||||||""||||||||"14.4684"|"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121738"|"17898"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI046514"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Thailand"|"Thailand"|"THA"|"TH"|"NAKHON PATHOM"|||||"KAMPHAENG SAEN"|||||""||||||""||||||"14.100195"|"99.917111"|"301"|"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"14.100195"|"99.917111"|"georef"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121739"|"17918"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI047355"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Vietnam"|"Viet Nam"|"VNM"|"VN"|"HANOI"|||||""|||||""||||||""||||||||"10.2393"|"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121740"|"17922"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI041756"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Pakistan"|"Pakistan"|"PAK"|"PK"|""|||||""|||||""||||||""||||||||"2198.41"|"0"|""||||""|||"native"|||||||||||||||"Point in the country centroid"|"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121741"|"17925"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI041757"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Pakistan"|"Pakistan"|"PAK"|"PK"|""|||||""|||||""||||||""||||||||"2198.41"|"0"|""||||""|||"native"|||||||||||||||"Point in the country centroid"|"2016-04-15 21:41:31"||"AVRDC,2012"||||"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.43478260869565216"|"1"
"121742"|"17927"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI048492"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Vietnam"|"Viet Nam"|"VNM"|"VN"|"HOA BINH"|||||"DA BAC, XOM BANG, GIAP DAT"|||||""||||||""||||||"21.25"|"104.783333"|"3036"|"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"21.25"|"104.783333"|"georef"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121743"|"17928"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI048495"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Vietnam"|"Viet Nam"|"VNM"|"VN"|"HOA BINH"|||||"DA BAC, THANG LANG, GIAP DAT"|||||""||||||""||||||"17.633333"|"106.366667"|"3036"|"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"17.633333"|"106.366667"|"georef"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
"121744"|"17929"|||"0"|"1"|"raw_AVRDC_ff.xlsx"|"ckhoury"|"H"|"Bioversity"||||||||"0"|||"VI047384"|||||"CUCURBITACEAE"|"CUCUMIS"|"MELO"||""|""||||||||||||||||||||||||||||||||||||||||||||""|"1"|"http://www.tropicos.org/Name/9200439"|"Cucurbitaceae"|"Cucumis_melo"|"L."|"Cucumis_melo"|"Cucumis"|"melo"||||||||||||||||||"Vietnam"|"Viet Nam"|"VNM"|"VN"|"VINH PHUC"|||||"THO TANG MARKET"|||||""||||||""||||||"21.255496"|"105.493631"|"301"|"0"|""||||""|||"native"||||||||||||||||"2016-04-15 21:41:31"||"AVRDC,2012"|"21.255496"|"105.493631"|"georef"|"Cucurbitaceae"|"Cucumis"|"melo"|""|"L."|"Cucumis_melo"||"Cucumis_melo"||||||||"Native"||"grin"|"Cucurbitaceae"|"0.4782608695652174"|"1"
